"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","LUX","Luxembourg","2015","2015",292.35325,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","LUX","Luxembourg","2016","2016",295.85782,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MEX","Mexico","2011","2011",245.45175,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MEX","Mexico","2012","2012",336.80444,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MEX","Mexico","2013","2013",343.995,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","NLD","Netherlands","2011","2011",238.59821,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","NLD","Netherlands","2012","2012",207.24622,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","NLD","Netherlands","2013","2013",208.28321,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","NLD","Netherlands","2014","2014",215.19867,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","NLD","Netherlands","2015","2015",212.40112,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","NLD","Netherlands","2016","2016",212.64796,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","NZL","New Zealand","2011","2011",108.37965,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","NZL","New Zealand","2013","2013",103.73595,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","NZL","New Zealand","2015","2015",117.49741,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","NOR","Norway","2011","2011",183.74254,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","NOR","Norway","2012","2012",190.95078,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","NOR","Norway","2013","2013",198.51515,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","NOR","Norway","2014","2014",198.56988,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","NOR","Norway","2015","2015",201.94089,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","NOR","Norway","2016","2016",196.02864,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","POL","Poland","2011","2011",101.15696,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","POL","Poland","2012","2012",119.26492,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","POL","Poland","2013","2013",114.5315,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","POL","Poland","2014","2014",116.37152,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","POL","Poland","2015","2015",122.76784,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","PRT","Portugal","2011","2011",93.49359,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","PRT","Portugal","2012","2012",90.17816,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","PRT","Portugal","2013","2013",102.34067,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","PRT","Portugal","2014","2014",101.0664,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","PRT","Portugal","2015","2015",98.29342,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","PRT","Portugal","2016","2016",98.33082,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","SVK","Slovakia","2011","2011",60.35696,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","SVK","Slovakia","2012","2012",75.95579,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","SVK","Slovakia","2013","2013",84.45703,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","SVK","Slovakia","2014","2014",93.57577,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","SVK","Slovakia","2015","2015",130.63861,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","SVK","Slovakia","2016","2016",92.32297,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","ESP","Spain","2011","2011",152.51189,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","ESP","Spain","2012","2012",151.99198,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","ESP","Spain","2013","2013",156.48205,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","ESP","Spain","2014","2014",158.35189,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","ESP","Spain","2015","2015",161.08638,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","ESP","Spain","2016","2016",157.98842,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","CHE","Switzerland","2012","2012",412.04068,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","CHE","Switzerland","2015","2015",406.67946,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","TUR","Turkey","2011","2011",160.10068,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","TUR","Turkey","2012","2012",155.96162,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","TUR","Turkey","2013","2013",155.31674,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","TUR","Turkey","2014","2014",177.71064,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","TUR","Turkey","2015","2015",180.13851,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","GBR","United Kingdom of Great Britain and Northern Ireland","2011","2011",154.27657,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","GBR","United Kingdom of Great Britain and Northern Ireland","2012","2012",150.26036,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","GBR","United Kingdom of Great Britain and Northern Ireland","2013","2013",155.14501,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","GBR","United Kingdom of Great Britain and Northern Ireland","2014","2014",158.40082,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","GBR","United Kingdom of Great Britain and Northern Ireland","2015","2015",159.39438,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","GBR","United Kingdom of Great Britain and Northern Ireland","2016","2016",162.12047,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","USA","United States of America","2011","2011",342.98289,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","USA","United States of America","2012","2012",343.57563,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","USA","United States of America","2013","2013",348.29168,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","USA","United States of America","2014","2014",352.43648,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","USA","United States of America","2015","2015",359.85016,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","ARG","Argentina","2011","2011",94.39137,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","ARG","Argentina","2012","2012",103.64668,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","ARG","Argentina","2013","2013",104.45283,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","ARG","Argentina","2014","2014",97.65422,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","ARG","Argentina","2015","2015",102.46563,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","ARG","Argentina","2016","2016",86.62607,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","BIH","Bosnia and Herzegovina","2012","2012",170.72432,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","BIH","Bosnia and Herzegovina","2013","2013",151.36179,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","BIH","Bosnia and Herzegovina","2014","2014",100.59577,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","BIH","Bosnia and Herzegovina","2015","2015",71.1401,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","BIH","Bosnia and Herzegovina","2016","2016",65.00848,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","BIH","Bosnia and Herzegovina","2017","2017",55.37535,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","BGR","Bulgaria","2011","2011",51.481,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","BGR","Bulgaria","2012","2012",63.37788,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","BGR","Bulgaria","2013","2013",62.49853,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","BGR","Bulgaria","2014","2014",76.16426,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","BGR","Bulgaria","2015","2015",87.70374,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","BGR","Bulgaria","2016","2016",66.86588,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","CHN","China","2011","2011",188.00617,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","CHN","China","2012","2012",208.11453,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","CHN","China","2013","2013",225.13991,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","CHN","China","2014","2014",243.13473,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","CHN","China","2015","2015",251.67369,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","CHN","China","2016","2016",266.7642,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","COL","Colombia","2013","2013",615.49136,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","COL","Colombia","2014","2014",720.13413,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","COL","Colombia","2015","2015",588.60235,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","COL","Colombia","2016","2016",431.52823,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","CRI","Costa Rica","2011","2011",153.20685,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","CRI","Costa Rica","2012","2012",231.35556,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","CRI","Costa Rica","2013","2013",225.56403,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","CRI","Costa Rica","2014","2014",151.16997,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","CRI","Costa Rica","2015","2015",152.79099,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","CRI","Costa Rica","2016","2016",141.55077,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","HRV","Croatia","2011","2011",97.38677,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","HRV","Croatia","2012","2012",101.28846,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","HRV","Croatia","2013","2013",115.15751,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","HRV","Croatia","2014","2014",119.70247,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","HRV","Croatia","2015","2015",126.29955,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","HRV","Croatia","2016","2016",110.80626,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","CYP","Cyprus","2011","2011",140.30299,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","CYP","Cyprus","2012","2012",137.01111,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","CYP","Cyprus","2013","2013",143.15117,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","CYP","Cyprus","2014","2014",146.01403,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","CYP","Cyprus","2015","2015",150.06018,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","CYP","Cyprus","2016","2016",164.29715,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","EST","Estonia","2011","2011",166.58393,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","EST","Estonia","2012","2012",159.45269,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","EST","Estonia","2013","2013",141.61569,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","EST","Estonia","2014","2014",125.88588,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","EST","Estonia","2015","2015",134.11085,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","EST","Estonia","2016","2016",115.59359,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","ETH","Ethiopia","2013","2013",184.51501,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","HKG","China, Hong Kong Special Administrative Region","2011","2011",125.27408,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","HKG","China, Hong Kong Special Administrative Region","2012","2012",125.64453,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","HKG","China, Hong Kong Special Administrative Region","2013","2013",124.91229,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","HKG","China, Hong Kong Special Administrative Region","2014","2014",124.86463,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","HKG","China, Hong Kong Special Administrative Region","2015","2015",133.89466,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","HKG","China, Hong Kong Special Administrative Region","2016","2016",137.03412,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","HKG","China, Hong Kong Special Administrative Region","2017","2017",144.77714,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","IND","India","2015","2015",175.78493,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","IRN","Iran (Islamic Republic of)","2012","2012",77.82194,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","IRN","Iran (Islamic Republic of)","2013","2013",63.8407,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","KWT","Kuwait","2011","2011",595.29147,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","KWT","Kuwait","2012","2012",594.33218,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","KWT","Kuwait","2014","2014",526.5576,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","KWT","Kuwait","2015","2015",182.6376,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","KWT","Kuwait","2016","2016",125.31409,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","KWT","Kuwait","2017","2017",118.18569,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","LVA","Latvia","2011","2011",71.88172,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","LVA","Latvia","2012","2012",73.5617,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","LVA","Latvia","2013","2013",77.07761,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","LVA","Latvia","2014","2014",87.29906,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","LVA","Latvia","2015","2015",84.01004,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","LVA","Latvia","2016","2016",70.45271,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","LTU","Lithuania","2011","2011",74.55898,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","LTU","Lithuania","2012","2012",82.15681,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","LTU","Lithuania","2013","2013",87.62503,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","LTU","Lithuania","2014","2014",93.81305,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","LTU","Lithuania","2015","2015",106.59399,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","LTU","Lithuania","2016","2016",85.11318,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MDG","Madagascar","2011","2011",28.46641,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MDG","Madagascar","2016","2016",9.13071,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MDG","Madagascar","2017","2017",7.41659,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MYS","Malaysia","2011","2011",136.67143,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MYS","Malaysia","2012","2012",140.88357,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MYS","Malaysia","2014","2014",158.57436,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MYS","Malaysia","2015","2015",152.28155,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MLT","Malta","2011","2011",107.52158,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MLT","Malta","2012","2012",121.92721,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MLT","Malta","2013","2013",127.19346,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MLT","Malta","2014","2014",131.02242,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MLT","Malta","2015","2015",145.64068,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MLT","Malta","2016","2016",122.51602,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MDA","Republic of Moldova","2011","2011",21.77574,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MDA","Republic of Moldova","2012","2012",22.94996,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MDA","Republic of Moldova","2013","2013",22.58588,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MDA","Republic of Moldova","2014","2014",24.90358,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MDA","Republic of Moldova","2015","2015",24.53828,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MDA","Republic of Moldova","2016","2016",24.26474,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","MDA","Republic of Moldova","2017","2017",23.77467,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","PAK","Pakistan","2011","2011",94.23352,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","PAK","Pakistan","2013","2013",81.28533,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","PAK","Pakistan","2015","2015",41.89858,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","PAN","Panama","2011","2011",250.39098,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","PAN","Panama","2012","2012",375.95877,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","PAN","Panama","2013","2013",318.47802,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","PRY","Paraguay","2011","2011",84.49044,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","PRY","Paraguay","2012","2012",38.74417,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","PRY","Paraguay","2014","2014",60.35599,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","PRY","Paraguay","2015","2015",64.17695,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","PRY","Paraguay","2016","2016",120.44637,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","ROU","Romania","2011","2011",111.81064,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","ROU","Romania","2012","2012",101.97897,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","ROU","Romania","2013","2013",82.60731,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","ROU","Romania","2014","2014",86.66771,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","ROU","Romania","2015","2015",119.41838,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","ROU","Romania","2016","2016",121.31994,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","RUS","Russian Federation","2011","2011",78.62763,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","RUS","Russian Federation","2012","2012",85.52705,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","RUS","Russian Federation","2013","2013",87.62757,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","RUS","Russian Federation","2014","2014",90.65712,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","RUS","Russian Federation","2015","2015",88.44275,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","RUS","Russian Federation","2016","2016",92.99004,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","SEN","Senegal","2015","2015",33.43127,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","SGP","Singapore","2011","2011",247.79189,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","SGP","Singapore","2012","2012",241.10082,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","SGP","Singapore","2013","2013",243.01499,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","SGP","Singapore","2014","2014",274.61829,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","SVN","Slovenia","2011","2011",163.33514,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","SVN","Slovenia","2012","2012",172.20353,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","SVN","Slovenia","2013","2013",181.88394,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","SVN","Slovenia","2014","2014",175.61329,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","SVN","Slovenia","2015","2015",180.55091,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","SVN","Slovenia","2016","2016",166.97809,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","LKA","Sri Lanka","2013","2013",96.60966,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","LKA","Sri Lanka","2014","2014",113.17069,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","LKA","Sri Lanka","2015","2015",121.34524,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","THA","Thailand","2011","2011",90.86518,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","THA","Thailand","2013","2013",85.35839,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","THA","Thailand","2014","2014",77.89774,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","THA","Thailand","2015","2015",115.59645,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","THA","Thailand","2016","2016",109.3417,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","TUN","Tunisia","2011","2011",50.19451,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","TUN","Tunisia","2012","2012",44.55639,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","TUN","Tunisia","2013","2013",40.99721,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","TUN","Tunisia","2014","2014",41.24094,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","TUN","Tunisia","2015","2015",40.45765,"+","National Estimation"
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","TUN","Tunisia","2016","2016",35.43135,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","UKR","Ukraine","2011","2011",48.66672,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","UKR","Ukraine","2012","2012",51.91057,,
"EXPRESPPP_CUR_TFTE","GERD per researcher, FTE (in '000 current PPP$)","UKR","Ukraine","2013","2013",56.82238,,
